ID,LKS92-E,LKS92-N
14566,543534.1061000023,279865.2800999992
14567,543534.1061000023,277865.2800999992
14568,543534.1061000023,274865.2800999992
14569,543534.1061000023,271865.2800999992
14570,543534.1061000023,270865.2800999992
14571,543534.1061000023,269865.2800999992
14572,543534.1061000023,268865.2800999992
14573,543534.1061000023,265865.2800999992
14574,543534.1061000023,255865.2800999992
14575,543534.1061000023,254865.2800999992
14576,543534.1061000023,253865.2800999992
14577,542534.1061000023,423865.2800999992
14578,542534.1061000023,421865.2800999992
14579,542534.1061000023,420865.2800999992
14580,542534.1061000023,419865.2800999992
14581,542534.1061000023,418865.2800999992
14582,542534.1061000023,416865.2800999992
14583,542534.1061000023,415865.2800999992
14584,542534.1061000023,414865.2800999992
14585,542534.1061000023,413865.2800999992
14586,542534.1061000023,412865.2800999992
14587,542534.1061000023,409865.2800999992
14588,542534.1061000023,406865.2800999992
14589,542534.1061000023,404865.2800999992
14590,542534.1061000023,403865.2800999992
14591,542534.1061000023,401865.2800999992
14592,542534.1061000023,400865.2800999992
14593,542534.1061000023,399865.2800999992
14594,542534.1061000023,398865.2800999992
14595,542534.1061000023,397865.2800999992
14596,542534.1061000023,395865.2800999992
14597,542534.1061000023,393865.2800999992
14598,542534.1061000023,388865.2800999992
14599,542534.1061000023,387865.2800999992
14600,542534.1061000023,384865.2800999992
14601,542534.1061000023,383865.2800999992
14602,542534.1061000023,382865.2800999992
14603,542534.1061000023,379865.2800999992
14604,542534.1061000023,378865.2800999992
14605,542534.1061000023,375865.2800999992
14606,542534.1061000023,370865.2800999992
14607,542534.1061000023,365865.2800999992
14608,542534.1061000023,364865.2800999992
14609,542534.1061000023,363865.2800999992
14610,542534.1061000023,362865.2800999992
14611,542534.1061000023,357865.2800999992
14612,542534.1061000023,354865.2800999992
14613,542534.1061000023,342865.2800999992
14614,542534.1061000023,340865.2800999992
14615,542534.1061000023,339865.2800999992
14616,542534.1061000023,332865.2800999992
14617,542534.1061000023,329865.2800999992
14618,542534.1061000023,326865.2800999992
14619,542534.1061000023,325865.2800999992
14620,542534.1061000023,323865.2800999992
14621,542534.1061000023,320865.2800999992
14622,542534.1061000023,319865.2800999992
14623,542534.1061000023,317865.2800999992
14624,542534.1061000023,315865.2800999992
14625,542534.1061000023,313865.2800999992
14626,542534.1061000023,312865.2800999992
14627,542534.1061000023,310865.2800999992
14628,542534.1061000023,308865.2800999992
14629,542534.1061000023,306865.2800999992
14630,542534.1061000023,305865.2800999992
14631,542534.1061000023,304865.2800999992
14632,542534.1061000023,303865.2800999992
14633,542534.1061000023,302865.2800999992
14634,542534.1061000023,300865.2800999992
14635,542534.1061000023,299865.2800999992
14636,542534.1061000023,298865.2800999992
14637,542534.1061000023,293865.2800999992
14638,542534.1061000023,288865.2800999992
14639,542534.1061000023,287865.2800999992
14640,542534.1061000023,286865.2800999992
14641,542534.1061000023,285865.2800999992
14642,542534.1061000023,284865.2800999992
14643,542534.1061000023,282865.2800999992
14644,542534.1061000023,281865.2800999992
14645,542534.1061000023,280865.2800999992
14646,542534.1061000023,278865.2800999992
14647,542534.1061000023,277865.2800999992
14648,542534.1061000023,274865.2800999992
14649,542534.1061000023,272865.2800999992
14650,542534.1061000023,271865.2800999992
14651,542534.1061000023,270865.2800999992
14652,542534.1061000023,269865.2800999992
14653,542534.1061000023,268865.2800999992
14654,542534.1061000023,267865.2800999992
14655,542534.1061000023,264865.2800999992
14656,542534.1061000023,262865.2800999992
14657,542534.1061000023,259865.2800999992
14658,542534.1061000023,257865.2800999992
14659,542534.1061000023,256865.2800999992
14660,542534.1061000023,255865.2800999992
14661,542534.1061000023,254865.2800999992
14662,542534.1061000023,252865.2800999992
14663,542534.1061000023,251865.2800999992
14664,542534.1061000023,250865.2800999992
14665,542534.1061000023,249865.2800999992
14666,541534.1061000023,422865.2800999992
14667,541534.1061000023,421865.2800999992
14668,541534.1061000023,418865.2800999992
14669,541534.1061000023,417865.2800999992
14670,541534.1061000023,414865.2800999992
14671,541534.1061000023,412865.2800999992
14672,541534.1061000023,410865.2800999992
14673,541534.1061000023,409865.2800999992
14674,541534.1061000023,405865.2800999992
14675,541534.1061000023,404865.2800999992
14676,541534.1061000023,403865.2800999992
14677,541534.1061000023,402865.2800999992
14678,541534.1061000023,401865.2800999992
14679,541534.1061000023,399865.2800999992
14680,541534.1061000023,398865.2800999992
14681,541534.1061000023,397865.2800999992
14682,541534.1061000023,395865.2800999992
14683,541534.1061000023,392865.2800999992
14684,541534.1061000023,390865.2800999992
14685,541534.1061000023,389865.2800999992
14686,541534.1061000023,385865.2800999992
14687,541534.1061000023,384865.2800999992
14688,541534.1061000023,381865.2800999992
14689,541534.1061000023,380865.2800999992
14690,541534.1061000023,378865.2800999992
14691,541534.1061000023,357865.2800999992
14692,541534.1061000023,356865.2800999992
14693,541534.1061000023,349865.2800999992
14694,541534.1061000023,346865.2800999992
14695,541534.1061000023,343865.2800999992
14696,541534.1061000023,341865.2800999992
14697,541534.1061000023,340865.2800999992
14698,541534.1061000023,339865.2800999992
14699,541534.1061000023,333865.2800999992
14700,541534.1061000023,331865.2800999992
14701,541534.1061000023,326865.2800999992
14702,541534.1061000023,325865.2800999992
14703,541534.1061000023,323865.2800999992
14704,541534.1061000023,319865.2800999992
14705,541534.1061000023,318865.2800999992
14706,541534.1061000023,317865.2800999992
14707,541534.1061000023,316865.2800999992
14708,541534.1061000023,314865.2800999992
14709,541534.1061000023,310865.2800999992
14710,541534.1061000023,309865.2800999992
14711,541534.1061000023,308865.2800999992
14712,541534.1061000023,306865.2800999992
14713,541534.1061000023,305865.2800999992
14714,541534.1061000023,304865.2800999992
14715,541534.1061000023,303865.2800999992
14716,541534.1061000023,301865.2800999992
14717,541534.1061000023,300865.2800999992
14718,541534.1061000023,299865.2800999992
14719,541534.1061000023,298865.2800999992
14720,541534.1061000023,297865.2800999992
14721,541534.1061000023,295865.2800999992
14722,541534.1061000023,293865.2800999992
14723,541534.1061000023,292865.2800999992
14724,541534.1061000023,288865.2800999992
14725,541534.1061000023,287865.2800999992
14726,541534.1061000023,285865.2800999992
14727,541534.1061000023,284865.2800999992
14728,541534.1061000023,283865.2800999992
14729,541534.1061000023,282865.2800999992
14730,541534.1061000023,281865.2800999992
14731,541534.1061000023,280865.2800999992
14732,541534.1061000023,279865.2800999992
14733,541534.1061000023,278865.2800999992
14734,541534.1061000023,274865.2800999992
14735,541534.1061000023,272865.2800999992
14736,541534.1061000023,270865.2800999992
14737,541534.1061000023,265865.2800999992
14738,541534.1061000023,263865.2800999992
14739,541534.1061000023,259865.2800999992
14740,541534.1061000023,257865.2800999992
14741,541534.1061000023,254865.2800999992
14742,541534.1061000023,253865.2800999992
14743,541534.1061000023,252865.2800999992
14744,541534.1061000023,251865.2800999992
14745,541534.1061000023,250865.2800999992
14746,541534.1061000023,249865.2800999992
14747,540534.1061000023,422865.2800999992
14748,540534.1061000023,417865.2800999992
14749,540534.1061000023,415865.2800999992
14750,540534.1061000023,413865.2800999992
14751,540534.1061000023,411865.2800999992
14752,540534.1061000023,408865.2800999992
14753,540534.1061000023,407865.2800999992
14754,540534.1061000023,406865.2800999992
14755,540534.1061000023,405865.2800999992
14756,540534.1061000023,402865.2800999992
14757,540534.1061000023,399865.2800999992
14758,540534.1061000023,398865.2800999992
14759,540534.1061000023,397865.2800999992
14760,540534.1061000023,392865.2800999992
14761,540534.1061000023,384865.2800999992
14762,540534.1061000023,383865.2800999992
14763,540534.1061000023,377865.2800999992
14764,540534.1061000023,376865.2800999992
14765,540534.1061000023,375865.2800999992
14766,540534.1061000023,373865.2800999992
14767,540534.1061000023,370865.2800999992
14768,540534.1061000023,366865.2800999992
14769,540534.1061000023,362865.2800999992
14770,540534.1061000023,361865.2800999992
14771,540534.1061000023,360865.2800999992
14772,540534.1061000023,357865.2800999992
14773,540534.1061000023,356865.2800999992
14774,540534.1061000023,352865.2800999992
14775,540534.1061000023,343865.2800999992
14776,540534.1061000023,341865.2800999992
14777,540534.1061000023,339865.2800999992
14778,540534.1061000023,337865.2800999992
14779,540534.1061000023,331865.2800999992
14780,540534.1061000023,330865.2800999992
14781,540534.1061000023,328865.2800999992
14782,540534.1061000023,327865.2800999992
14783,540534.1061000023,326865.2800999992
14784,540534.1061000023,323865.2800999992
14785,540534.1061000023,322865.2800999992
14786,540534.1061000023,319865.2800999992
14787,540534.1061000023,318865.2800999992
14788,540534.1061000023,317865.2800999992
14789,540534.1061000023,315865.2800999992
14790,540534.1061000023,314865.2800999992
14791,540534.1061000023,312865.2800999992
14792,540534.1061000023,311865.2800999992
14793,540534.1061000023,306865.2800999992
14794,540534.1061000023,304865.2800999992
14795,540534.1061000023,303865.2800999992
14796,540534.1061000023,300865.2800999992
14797,540534.1061000023,299865.2800999992
14798,540534.1061000023,298865.2800999992
14799,540534.1061000023,297865.2800999992
14800,540534.1061000023,295865.2800999992
14801,540534.1061000023,293865.2800999992
14802,540534.1061000023,292865.2800999992
14803,540534.1061000023,287865.2800999992
14804,540534.1061000023,286865.2800999992
14805,540534.1061000023,285865.2800999992
14806,540534.1061000023,284865.2800999992
14807,540534.1061000023,283865.2800999992
14808,540534.1061000023,281865.2800999992
14809,540534.1061000023,280865.2800999992
14810,540534.1061000023,279865.2800999992
14811,540534.1061000023,275865.2800999992
14812,540534.1061000023,272865.2800999992
14813,540534.1061000023,271865.2800999992
14814,540534.1061000023,270865.2800999992
14815,540534.1061000023,269865.2800999992
14816,540534.1061000023,266865.2800999992
14817,540534.1061000023,265865.2800999992
14818,540534.1061000023,263865.2800999992
14819,540534.1061000023,260865.2800999992
14820,540534.1061000023,258865.2800999992
14821,540534.1061000023,257865.2800999992
14822,540534.1061000023,254865.2800999992
14823,540534.1061000023,252865.2800999992
14824,540534.1061000023,251865.2800999992
14825,540534.1061000023,250865.2800999992
14826,539534.1061000023,422865.2800999992
14827,539534.1061000023,420865.2800999992
14828,539534.1061000023,419865.2800999992
14829,539534.1061000023,406865.2800999992
14830,539534.1061000023,405865.2800999992
14831,539534.1061000023,404865.2800999992
14832,539534.1061000023,402865.2800999992
14833,539534.1061000023,401865.2800999992
14834,539534.1061000023,400865.2800999992
14835,539534.1061000023,399865.2800999992
14836,539534.1061000023,387865.2800999992
14837,539534.1061000023,371865.2800999992
14838,539534.1061000023,360865.2800999992
14839,539534.1061000023,358865.2800999992
14840,539534.1061000023,352865.2800999992
14841,539534.1061000023,341865.2800999992
14842,539534.1061000023,340865.2800999992
14843,539534.1061000023,338865.2800999992
14844,539534.1061000023,336865.2800999992
14845,539534.1061000023,329865.2800999992
14846,539534.1061000023,328865.2800999992
14847,539534.1061000023,327865.2800999992
14848,539534.1061000023,326865.2800999992
14849,539534.1061000023,325865.2800999992
14850,539534.1061000023,324865.2800999992
14851,539534.1061000023,323865.2800999992
14852,539534.1061000023,322865.2800999992
14853,539534.1061000023,321865.2800999992
14854,539534.1061000023,320865.2800999992
14855,539534.1061000023,319865.2800999992
14856,539534.1061000023,316865.2800999992
14857,539534.1061000023,315865.2800999992
14858,539534.1061000023,313865.2800999992
14859,539534.1061000023,310865.2800999992
14860,539534.1061000023,309865.2800999992
14861,539534.1061000023,306865.2800999992
14862,539534.1061000023,305865.2800999992
14863,539534.1061000023,304865.2800999992
14864,539534.1061000023,302865.2800999992
14865,539534.1061000023,300865.2800999992
14866,539534.1061000023,299865.2800999992
14867,539534.1061000023,298865.2800999992
14868,539534.1061000023,297865.2800999992
14869,539534.1061000023,294865.2800999992
14870,539534.1061000023,288865.2800999992
14871,539534.1061000023,287865.2800999992
14872,539534.1061000023,286865.2800999992
14873,539534.1061000023,284865.2800999992
14874,539534.1061000023,283865.2800999992
14875,539534.1061000023,282865.2800999992
14876,539534.1061000023,281865.2800999992
14877,539534.1061000023,280865.2800999992
14878,539534.1061000023,272865.2800999992
14879,539534.1061000023,271865.2800999992
14880,539534.1061000023,270865.2800999992
14881,539534.1061000023,266865.2800999992
14882,539534.1061000023,264865.2800999992
14883,539534.1061000023,260865.2800999992
14884,539534.1061000023,259865.2800999992
14885,539534.1061000023,258865.2800999992
14886,539534.1061000023,253865.2800999992
14887,539534.1061000023,251865.2800999992
14888,539534.1061000023,250865.2800999992
14889,538534.1061000023,423865.2800999992
14890,538534.1061000023,422865.2800999992
14891,538534.1061000023,419865.2800999992
14892,538534.1061000023,418865.2800999992
14893,538534.1061000023,415865.2800999992
14894,538534.1061000023,414865.2800999992
14895,538534.1061000023,413865.2800999992
14896,538534.1061000023,411865.2800999992
14897,538534.1061000023,410865.2800999992
14898,538534.1061000023,406865.2800999992
14899,538534.1061000023,403865.2800999992
14900,538534.1061000023,401865.2800999992
14901,538534.1061000023,398865.2800999992
14902,538534.1061000023,396865.2800999992
14903,538534.1061000023,394865.2800999992
14904,538534.1061000023,393865.2800999992
14905,538534.1061000023,392865.2800999992
14906,538534.1061000023,391865.2800999992
14907,538534.1061000023,389865.2800999992
14908,538534.1061000023,388865.2800999992
14909,538534.1061000023,386865.2800999992
14910,538534.1061000023,384865.2800999992
14911,538534.1061000023,383865.2800999992
14912,538534.1061000023,379865.2800999992
14913,538534.1061000023,377865.2800999992
14914,538534.1061000023,370865.2800999992
14915,538534.1061000023,365865.2800999992
14916,538534.1061000023,364865.2800999992
14917,538534.1061000023,362865.2800999992
14918,538534.1061000023,360865.2800999992
14919,538534.1061000023,358865.2800999992
14920,538534.1061000023,357865.2800999992
14921,538534.1061000023,353865.2800999992
14922,538534.1061000023,350865.2800999992
14923,538534.1061000023,347865.2800999992
14924,538534.1061000023,343865.2800999992
14925,538534.1061000023,341865.2800999992
14926,538534.1061000023,340865.2800999992
14927,538534.1061000023,338865.2800999992
14928,538534.1061000023,337865.2800999992
14929,538534.1061000023,336865.2800999992
14930,538534.1061000023,333865.2800999992
14931,538534.1061000023,329865.2800999992
14932,538534.1061000023,328865.2800999992
14933,538534.1061000023,327865.2800999992
14934,538534.1061000023,325865.2800999992
14935,538534.1061000023,323865.2800999992
14936,538534.1061000023,322865.2800999992
14937,538534.1061000023,321865.2800999992
14938,538534.1061000023,320865.2800999992
14939,538534.1061000023,317865.2800999992
14940,538534.1061000023,306865.2800999992
14941,538534.1061000023,305865.2800999992
14942,538534.1061000023,302865.2800999992
14943,538534.1061000023,301865.2800999992
14944,538534.1061000023,299865.2800999992
14945,538534.1061000023,298865.2800999992
14946,538534.1061000023,295865.2800999992
14947,538534.1061000023,287865.2800999992
14948,538534.1061000023,286865.2800999992
14949,538534.1061000023,285865.2800999992
14950,538534.1061000023,284865.2800999992
14951,538534.1061000023,283865.2800999992
14952,538534.1061000023,282865.2800999992
14953,538534.1061000023,281865.2800999992
14954,538534.1061000023,280865.2800999992
14955,538534.1061000023,279865.2800999992
14956,538534.1061000023,276865.2800999992
14957,538534.1061000023,272865.2800999992
14958,538534.1061000023,271865.2800999992
14959,538534.1061000023,270865.2800999992
14960,538534.1061000023,266865.2800999992
14961,538534.1061000023,258865.2800999992
14962,538534.1061000023,256865.2800999992
14963,538534.1061000023,255865.2800999992
14964,538534.1061000023,254865.2800999992
14965,538534.1061000023,249865.2800999992
14966,537534.1061000023,419865.2800999992
14967,537534.1061000023,418865.2800999992
14968,537534.1061000023,415865.2800999992
14969,537534.1061000023,413865.2800999992
14970,537534.1061000023,412865.2800999992
14971,537534.1061000023,410865.2800999992
14972,537534.1061000023,409865.2800999992
14973,537534.1061000023,408865.2800999992
14974,537534.1061000023,406865.2800999992
14975,537534.1061000023,403865.2800999992
14976,537534.1061000023,402865.2800999992
14977,537534.1061000023,400865.2800999992
14978,537534.1061000023,398865.2800999992
14979,537534.1061000023,390865.2800999992
14980,537534.1061000023,388865.2800999992
14981,537534.1061000023,387865.2800999992
14982,537534.1061000023,385865.2800999992
14983,537534.1061000023,380865.2800999992
14984,537534.1061000023,379865.2800999992
14985,537534.1061000023,376865.2800999992
14986,537534.1061000023,374865.2800999992
14987,537534.1061000023,363865.2800999992
14988,537534.1061000023,362865.2800999992
14989,537534.1061000023,360865.2800999992
14990,537534.1061000023,358865.2800999992
14991,537534.1061000023,350865.2800999992
14992,537534.1061000023,349865.2800999992
14993,537534.1061000023,348865.2800999992
14994,537534.1061000023,347865.2800999992
14995,537534.1061000023,342865.2800999992
14996,537534.1061000023,341865.2800999992
14997,537534.1061000023,340865.2800999992
14998,537534.1061000023,336865.2800999992
14999,537534.1061000023,328865.2800999992
15000,537534.1061000023,327865.2800999992
15001,537534.1061000023,326865.2800999992
15002,537534.1061000023,325865.2800999992
15003,537534.1061000023,317865.2800999992
15004,537534.1061000023,309865.2800999992
15005,537534.1061000023,306865.2800999992
15006,537534.1061000023,303865.2800999992
15007,537534.1061000023,299865.2800999992
15008,537534.1061000023,298865.2800999992
15009,537534.1061000023,292865.2800999992
15010,537534.1061000023,291865.2800999992
15011,537534.1061000023,290865.2800999992
15012,537534.1061000023,289865.2800999992
15013,537534.1061000023,288865.2800999992
15014,537534.1061000023,286865.2800999992
15015,537534.1061000023,285865.2800999992
15016,537534.1061000023,284865.2800999992
15017,537534.1061000023,283865.2800999992
15018,537534.1061000023,281865.2800999992
15019,537534.1061000023,280865.2800999992
15020,537534.1061000023,279865.2800999992
15021,537534.1061000023,278865.2800999992
15022,537534.1061000023,275865.2800999992
15023,537534.1061000023,270865.2800999992
15024,537534.1061000023,266865.2800999992
15025,537534.1061000023,265865.2800999992
15026,537534.1061000023,261865.2800999992
15027,537534.1061000023,259865.2800999992
15028,537534.1061000023,258865.2800999992
15029,537534.1061000023,254865.2800999992
15030,537534.1061000023,253865.2800999992
15031,537534.1061000023,252865.2800999992
15032,537534.1061000023,250865.2800999992
15033,537534.1061000023,249865.2800999992
15034,537534.1061000023,247865.2800999992
15035,536534.1061000023,421865.2800999992
15036,536534.1061000023,420865.2800999992
15037,536534.1061000023,418865.2800999992
15038,536534.1061000023,417865.2800999992
15039,536534.1061000023,415865.2800999992
15040,536534.1061000023,414865.2800999992
15041,536534.1061000023,413865.2800999992
15042,536534.1061000023,412865.2800999992
15043,536534.1061000023,410865.2800999992
15044,536534.1061000023,409865.2800999992
15045,536534.1061000023,408865.2800999992
15046,536534.1061000023,405865.2800999992
15047,536534.1061000023,402865.2800999992
15048,536534.1061000023,398865.2800999992
15049,536534.1061000023,395865.2800999992
15050,536534.1061000023,392865.2800999992
15051,536534.1061000023,391865.2800999992
15052,536534.1061000023,390865.2800999992
15053,536534.1061000023,389865.2800999992
15054,536534.1061000023,388865.2800999992
15055,536534.1061000023,386865.2800999992
15056,536534.1061000023,379865.2800999992
15057,536534.1061000023,378865.2800999992
15058,536534.1061000023,377865.2800999992
15059,536534.1061000023,375865.2800999992
15060,536534.1061000023,374865.2800999992
15061,536534.1061000023,373865.2800999992
15062,536534.1061000023,371865.2800999992
15063,536534.1061000023,365865.2800999992
15064,536534.1061000023,364865.2800999992
15065,536534.1061000023,363865.2800999992
15066,536534.1061000023,362865.2800999992
15067,536534.1061000023,361865.2800999992
15068,536534.1061000023,360865.2800999992
15069,536534.1061000023,359865.2800999992
15070,536534.1061000023,357865.2800999992
15071,536534.1061000023,355865.2800999992
15072,536534.1061000023,351865.2800999992
15073,536534.1061000023,350865.2800999992
15074,536534.1061000023,346865.2800999992
15075,536534.1061000023,342865.2800999992
15076,536534.1061000023,335865.2800999992
15077,536534.1061000023,332865.2800999992
15078,536534.1061000023,330865.2800999992
15079,536534.1061000023,329865.2800999992
15080,536534.1061000023,328865.2800999992
15081,536534.1061000023,327865.2800999992
15082,536534.1061000023,326865.2800999992
15083,536534.1061000023,324865.2800999992
15084,536534.1061000023,322865.2800999992
15085,536534.1061000023,321865.2800999992
15086,536534.1061000023,320865.2800999992
15087,536534.1061000023,318865.2800999992
15088,536534.1061000023,317865.2800999992
15089,536534.1061000023,316865.2800999992
15090,536534.1061000023,315865.2800999992
15091,536534.1061000023,308865.2800999992
15092,536534.1061000023,306865.2800999992
15093,536534.1061000023,302865.2800999992
15094,536534.1061000023,300865.2800999992
15095,536534.1061000023,299865.2800999992
15096,536534.1061000023,298865.2800999992
15097,536534.1061000023,294865.2800999992
15098,536534.1061000023,293865.2800999992
15099,536534.1061000023,292865.2800999992
15100,536534.1061000023,291865.2800999992
15101,536534.1061000023,288865.2800999992
15102,536534.1061000023,287865.2800999992
15103,536534.1061000023,285865.2800999992
15104,536534.1061000023,284865.2800999992
15105,536534.1061000023,283865.2800999992
15106,536534.1061000023,282865.2800999992
15107,536534.1061000023,281865.2800999992
15108,536534.1061000023,279865.2800999992
15109,536534.1061000023,278865.2800999992
15110,536534.1061000023,277865.2800999992
15111,536534.1061000023,275865.2800999992
15112,536534.1061000023,266865.2800999992
15113,536534.1061000023,264865.2800999992
15114,536534.1061000023,263865.2800999992
15115,536534.1061000023,262865.2800999992
15116,536534.1061000023,261865.2800999992
15117,536534.1061000023,260865.2800999992
15118,536534.1061000023,259865.2800999992
15119,536534.1061000023,255865.2800999992
15120,536534.1061000023,254865.2800999992
15121,536534.1061000023,253865.2800999992
15122,536534.1061000023,251865.2800999992
15123,536534.1061000023,249865.2800999992
15124,536534.1061000023,248865.2800999992
15125,536534.1061000023,247865.2800999992
15126,535534.1061000023,423865.2800999992
15127,535534.1061000023,421865.2800999992
15128,535534.1061000023,420865.2800999992
15129,535534.1061000023,419865.2800999992
15130,535534.1061000023,417865.2800999992
15131,535534.1061000023,416865.2800999992
15132,535534.1061000023,414865.2800999992
15133,535534.1061000023,413865.2800999992
15134,535534.1061000023,412865.2800999992
15135,535534.1061000023,411865.2800999992
15136,535534.1061000023,410865.2800999992
15137,535534.1061000023,409865.2800999992
15138,535534.1061000023,407865.2800999992
15139,535534.1061000023,406865.2800999992
15140,535534.1061000023,403865.2800999992
15141,535534.1061000023,402865.2800999992
15142,535534.1061000023,397865.2800999992
15143,535534.1061000023,395865.2800999992
15144,535534.1061000023,392865.2800999992
15145,535534.1061000023,391865.2800999992
15146,535534.1061000023,390865.2800999992
15147,535534.1061000023,388865.2800999992
15148,535534.1061000023,384865.2800999992
15149,535534.1061000023,377865.2800999992
15150,535534.1061000023,375865.2800999992
15151,535534.1061000023,374865.2800999992
15152,535534.1061000023,371865.2800999992
15153,535534.1061000023,369865.2800999992
15154,535534.1061000023,368865.2800999992
15155,535534.1061000023,363865.2800999992
15156,535534.1061000023,362865.2800999992
15157,535534.1061000023,361865.2800999992
15158,535534.1061000023,360865.2800999992
15159,535534.1061000023,358865.2800999992
15160,535534.1061000023,356865.2800999992
15161,535534.1061000023,350865.2800999992
15162,535534.1061000023,347865.2800999992
15163,535534.1061000023,342865.2800999992
15164,535534.1061000023,341865.2800999992
15165,535534.1061000023,336865.2800999992
15166,535534.1061000023,334865.2800999992
15167,535534.1061000023,332865.2800999992
15168,535534.1061000023,330865.2800999992
15169,535534.1061000023,329865.2800999992
15170,535534.1061000023,328865.2800999992
15171,535534.1061000023,326865.2800999992
15172,535534.1061000023,321865.2800999992
15173,535534.1061000023,320865.2800999992
15174,535534.1061000023,319865.2800999992
15175,535534.1061000023,318865.2800999992
15176,535534.1061000023,317865.2800999992
15177,535534.1061000023,316865.2800999992
15178,535534.1061000023,315865.2800999992
15179,535534.1061000023,313865.2800999992
15180,535534.1061000023,312865.2800999992
15181,535534.1061000023,311865.2800999992
15182,535534.1061000023,310865.2800999992
15183,535534.1061000023,309865.2800999992
15184,535534.1061000023,301865.2800999992
15185,535534.1061000023,300865.2800999992
15186,535534.1061000023,299865.2800999992
15187,535534.1061000023,298865.2800999992
15188,535534.1061000023,294865.2800999992
15189,535534.1061000023,293865.2800999992
15190,535534.1061000023,292865.2800999992
15191,535534.1061000023,290865.2800999992
15192,535534.1061000023,289865.2800999992
15193,535534.1061000023,288865.2800999992
15194,535534.1061000023,287865.2800999992
15195,535534.1061000023,286865.2800999992
15196,535534.1061000023,283865.2800999992
15197,535534.1061000023,281865.2800999992
15198,535534.1061000023,280865.2800999992
15199,535534.1061000023,279865.2800999992
15200,535534.1061000023,278865.2800999992
15201,535534.1061000023,274865.2800999992
15202,535534.1061000023,272865.2800999992
15203,535534.1061000023,271865.2800999992
15204,535534.1061000023,266865.2800999992
15205,535534.1061000023,263865.2800999992
15206,535534.1061000023,259865.2800999992
15207,535534.1061000023,258865.2800999992
15208,535534.1061000023,257865.2800999992
15209,535534.1061000023,256865.2800999992
15210,535534.1061000023,253865.2800999992
15211,535534.1061000023,251865.2800999992
15212,535534.1061000023,249865.2800999992
15213,535534.1061000023,240865.2800999992
15214,534534.1061000023,421865.2800999992
15215,534534.1061000023,420865.2800999992
15216,534534.1061000023,418865.2800999992
15217,534534.1061000023,417865.2800999992
15218,534534.1061000023,412865.2800999992
15219,534534.1061000023,411865.2800999992
15220,534534.1061000023,408865.2800999992
15221,534534.1061000023,407865.2800999992
15222,534534.1061000023,403865.2800999992
15223,534534.1061000023,400865.2800999992
15224,534534.1061000023,399865.2800999992
15225,534534.1061000023,397865.2800999992
15226,534534.1061000023,396865.2800999992
15227,534534.1061000023,394865.2800999992
15228,534534.1061000023,393865.2800999992
15229,534534.1061000023,392865.2800999992
15230,534534.1061000023,390865.2800999992
15231,534534.1061000023,383865.2800999992
15232,534534.1061000023,381865.2800999992
15233,534534.1061000023,380865.2800999992
15234,534534.1061000023,379865.2800999992
15235,534534.1061000023,378865.2800999992
15236,534534.1061000023,377865.2800999992
15237,534534.1061000023,373865.2800999992
15238,534534.1061000023,370865.2800999992
15239,534534.1061000023,369865.2800999992
15240,534534.1061000023,366865.2800999992
15241,534534.1061000023,363865.2800999992
15242,534534.1061000023,362865.2800999992
15243,534534.1061000023,358865.2800999992
15244,534534.1061000023,357865.2800999992
15245,534534.1061000023,354865.2800999992
15246,534534.1061000023,351865.2800999992
15247,534534.1061000023,350865.2800999992
15248,534534.1061000023,348865.2800999992
15249,534534.1061000023,345865.2800999992
15250,534534.1061000023,344865.2800999992
15251,534534.1061000023,342865.2800999992
15252,534534.1061000023,337865.2800999992
15253,534534.1061000023,336865.2800999992
15254,534534.1061000023,334865.2800999992
15255,534534.1061000023,333865.2800999992
15256,534534.1061000023,332865.2800999992
15257,534534.1061000023,329865.2800999992
15258,534534.1061000023,328865.2800999992
15259,534534.1061000023,326865.2800999992
15260,534534.1061000023,325865.2800999992
15261,534534.1061000023,324865.2800999992
15262,534534.1061000023,322865.2800999992
15263,534534.1061000023,320865.2800999992
15264,534534.1061000023,319865.2800999992
15265,534534.1061000023,318865.2800999992
15266,534534.1061000023,317865.2800999992
15267,534534.1061000023,315865.2800999992
15268,534534.1061000023,313865.2800999992
15269,534534.1061000023,312865.2800999992
15270,534534.1061000023,311865.2800999992
15271,534534.1061000023,305865.2800999992
15272,534534.1061000023,304865.2800999992
15273,534534.1061000023,300865.2800999992
15274,534534.1061000023,299865.2800999992
15275,534534.1061000023,298865.2800999992
15276,534534.1061000023,294865.2800999992
15277,534534.1061000023,293865.2800999992
15278,534534.1061000023,292865.2800999992
15279,534534.1061000023,291865.2800999992
15280,534534.1061000023,290865.2800999992
15281,534534.1061000023,288865.2800999992
15282,534534.1061000023,287865.2800999992
15283,534534.1061000023,286865.2800999992
15284,534534.1061000023,285865.2800999992
15285,534534.1061000023,284865.2800999992
15286,534534.1061000023,283865.2800999992
15287,534534.1061000023,282865.2800999992
15288,534534.1061000023,281865.2800999992
15289,534534.1061000023,280865.2800999992
15290,534534.1061000023,278865.2800999992
15291,534534.1061000023,277865.2800999992
15292,534534.1061000023,275865.2800999992
15293,534534.1061000023,274865.2800999992
15294,534534.1061000023,272865.2800999992
15295,534534.1061000023,270865.2800999992
15296,534534.1061000023,266865.2800999992
15297,534534.1061000023,263865.2800999992
15298,534534.1061000023,261865.2800999992
15299,534534.1061000023,255865.2800999992
15300,534534.1061000023,254865.2800999992
